24211	RUSALKA	6375	PI 520076  ROUSALKA  ROUSSALKA  TRI 9671  WW-072	RUSALKA
27484	RUSKEA	36018	HANKIJA RUSKEA  HANKKIJAN RUSKEA  K 25875  PI 192331	RUSKEA
48332	RUSSISCHER KORSCHOW 149	39371	WW-491	
48218	RUTA	39065	WW-176	
26892	RYTMIC	29815	RE99132	Rytmic RYTMIC
24216	S103	6383	FRA051:3236	
24218	S15	6385	FRA051:3237	
27456	S-21	35990	PI 182095	S-21
27094	S.2152.2	33874	FRA051:321	S.2152.2
25451	(S3VM4*TB406)8-4	9007	FRA051:1219	
24219	S6	6386	FRA051:3238	
24224	S948-A5	6392	OLESENS-DWARF-S-948-A-1  OLESENS-S-948-A-1	S948-A5
24225	S951-A5	6394	K 47700  RHODESIAN-DWARF-S-951-A-5	S951-A5
24227	S975-A4-A1	6396	WW-416	6396 S975-A4-A1
27506	SABANERO	36040	PI 203081	
27189	SABINA	34132	FRA051:326	SABINA
24229	SABINE	6401	FRA051:1115	SABINE
24230	SABRE	6402	FRA051:5141	SABRE
63414	Sacasco 1	BCC927	WB-176	
27469	SADO	36003	AUS 22095  PI 185340	SADO
24232	SADOVO 1	6407	FRA051:6364	SADOVO 1
24233	SADOVO S	6412	AUS 20749  FRA051:6370  K 54748	SADOVO S
24231	SADOVO SUPER	6406	AUS 20749  K 54748	SADOVO SUPER
27545	SAFEDAK	36079	K 24767  PI 262659	SAFEDAK
27448	SAFED PISSI	35982	PI 176272	SAFED PISSI
63254	Saffron	Saffron	WB-007	
27676	SAGUAYO	36241	MAC9192-8942  PI 565241	SAGUAYO
24235	SAIGA	6417	FRA051:1117	SAIGA
24959	SAINT-BRIEUC	8040	FRA051:3241  PRINTEMPS DU FINISTERE	
27446	SAINT PIERRE	35980	PI 174691	SAINT PIERRE
24236	SAINT REMI	6419	FRA051:3240  SAINT REMY	SAINT REMI
24237	SAISSETTE DE MANINET	6421	FRA051:3243  SAISSETTE DE MANINET B	SAISSETTE DE MANINET
24238	SAISSETTE DE PROVENCE	6423	FRA051:3242	SAISSETTE DE PROVENCE
24239	SAITAMA 27	6426	FRA051:3245	SAITAMA 27
27635	SAKHA 3	36200	PI 472026	SAKHA 3
27190	SAKHALIN-10	34133	FRA051:327	SAKHALIN-10
27459	SALAMOUNI	35993	PI 182673	SALAMOUNI
48171	SALINE	39009	CI 12674  Ill. 40-679  WW-092	
63457	Salome	BCC1411	WB-219	
27557	SALONIKA 10	36091	PI 278287	SALONIKA 10
24241	SALTO	6431	FRA051:1118	SALTO
24242	SALUDA	6432	PI 490474	SALUDA
27663	SALUTA	36228	PI 532286	SALUTA
24243	SALVIA	6434	FRA051:1120	SALVIA
27535	SAMMA	36069	PI 261824	SAMMA
63415	Sanalta	BCC929	WB-177	
24250	SANCIUL	6446	FRA051:3246	SANCIUL
24252	SANDOMIR	6448	FRA051:3247	
25271	SANDOMIRSKA PSZENICA	8710	SANDOMIR	SANDOMIRSKA PSZENICA
16759	SANDRA	11587	FRA051:4346	
26123	SANKARA	23878	FRA051:8728  PBI 01-2015	23878-2011 23878-2012 23878-2013 Sankara SANKARA
24245	SAN LORENZO	6440	FRA051:1122	SAN LORENZO
24247	SAN MAURO	6442	FRA051:1123	SAN MAURO
24256	SANNINE	6455	GOLDFINCHS	SANNINE
24248	SAN PASTORE	6443	S.PASTORE	SAN PASTORE
48160	SAN PASTORE TYPE 2	38998	W 1275  WW-073	
27498	SAN PEDRO	36032	ICARDA-IG-85345  PI 192981	SAN PEDRO
24249	SAN PROSPERO	6445	FRA051:1125  PROSPERO  SANPROSPERO  S.PROSPERO  TRI 9410  WW-137	SAN PROSPERO
25047	SAN-RAFAEL	8168	PI 191211	SAN-RAFAEL
27191	SANSA	34134	FRA051:328	SANSA
27493	SANTA MARTA 1	36027	PI 192644	SANTA MARTA 1
16896	SANTOFER	28022	FRA051:671	
25066	SANUNU	8197	FRA051:3248  WW-432	8197 SANUNU
25512	SAPORO	13078	FRA051:4961	SAPORO
24257	SAPPO	6457	K 52362  NGB 7467  PI 383406  PI 404010	SAPPO
24258	SARAH	6462	FRA051:1128	SARAH
16760	SARAH~SEC	11590	FRA051:4347	
16840	SARAH~VILMORIN	12704	FRA051:4330	
27582	SARAIVA VIEIRA	36147	AUS 14388  PI 344019	SARAIVA VIEIRA
25784	SARATOVSKAIA 29	20075	SARATOVSKAYA-29  SARATOVSKYA 29  WW-064	SARATOVSKAIA 29
27615	SARATOVSKAJA 42	36180	K 48114  SARATOVSKAYA 42  SARATOVSKAYA-42	SARATOVSKAJA 42
27668	SARATOVSKAJA 58	36233	K 58219  PI 559692  SARATOVSKAYA 58	SARATOVSKAJA 58
27407	SARDA	35941	PI 127079	SARDA
24261	SARIC 70	6466	BLUEBIRD 3  FRA051:6365	SARIC 70
63389	Sariweon Yugmobori 1	BCC718	WB-151	
27664	SARIYA	36229	PI 532297	SARIYA
24262	SARNO	6468	FRA051:329	SARNO
26186	SARRUBRA	23950	WW-459	23950 SARRUBRA
26292	SARY-BUGDA	24060	WW-213	SARY-BUGDA
24264	SATANTA	6471	FRA051:1129	SATANTA
24265	SAUMUR D'AUTOMNE	6473	BLE D'ANJOU  BLE DE SAUMUR AUTOMNE  BLE DE SAUMUR D'AUTOMNE  BLE GRIS DE ST LAUD  CHAMORRO DE SAUMUR  FRA051:3249  GRIS DE ST LAUD  GROS BLE DE SAUMUR  ROTER WINTERWEIZEN VON SAUMUR  SAUMUR YELLOW WHEAT	SAUMUR D'AUTOMNE
24266	SAUMUR DE MARS	6476	BLE DE MARS ROUGE DE BRIE  BLE DE SAUMURE DE MARS  FRA051:3250  MARS DE BRIE  SAUMUR SPRING WHEAT	SAUMUR DE MARS
24267	SAUNDERS	6479	FRA051:6800	SAUNDERS
23776	SAVA	5365	FRA051:3252  NS-611  NS-611-1  SZAVA	SAVA
27424	SBEI	35958	AUS 7906  ICARDA-IG-82651  ICARDA-IG-84048  PI 152445	SBEI
24269	SC28	6484	FRA051:3253	
16521	SCALA	9576	FRA051:3963	
27512	SCALAVATIS	36046	PI 210945	SCALAVATIS
24270	SCANDAL	6488	FRA051:4881	SCANDAL
25832	SCARLET	20233	FRA051:9190	SCARLET
63746	Scarlett	Scarlett	WB-512	
27439	SCHEEPERS	35973	AUS 6339  PI 170929	SCHEEPERS
63549	Schwarze Gemeine Dreizack	HOR1962	WB-311	
27086	SCOR	33845	UN 2112-24	33845-2011 33845-2012 33845-2013 SCOR
24273	SCORE	6497	FRA051:3254	SCORE
24274	SCOUT 66	6499	CI 13996	SCOUT 66
27569	SEBAKWE	36134	AUS 12138  K 45904  PI 314916	SEBAKWE
27382	SEDOUSKA	35916	CI 9194  CItr 9194  PI 73323	SEDOUSKA
24275	SEDUA EPI FONCE BARIOLE	6505	FRA051:3256	SEDUA EPI FONCE BARIOLE
24277	SELECTION 14	6511	CI 13253	SELECTION 14
26915	SELEKT	29859	MH 04-02	29859-2011 29859-2012 29859-2013 SELEKT
24278	SELKIRK	6513	FRA051:3258	SELKIRK
24279	SELPECK	6515	FRA051:1132	SELPECK
27481	SEMBALOCHO	36015	PI 192142	SEMBALOCHO
25995	SEMPER	22472	CEBECO 9303-a	SEMPER
26067	SENAT	22974	SJ 977690	SENAT
60679	SENATORE CAPPELLI	33782	CP36  PI 352414	
24280	SENECA	6516	AUS 3353  CI 12529  K 43077	SENECA
24281	SENSOR	6517	FRA051:5142	
16533	SENTINEL	9839	FRA051:3985	
24283	SENTRY	6521	FRA051:1133	SENTRY
24284	SENTUNG	6522	FRA051:3259	6522 SENTUNG
27427	SEO YUC 1	35961	PI 157585	SEO YUC 1
27320	SERBIA 63	35854	CI 1731	SERBIA 63
25067	SERI-82	8199	FRA051:3260	SERI-82
48228	SERTAK-52	39075	52-SERTAK  AUS 1209  ESK.52-SERTAK  ESKISEHIR-52-SERTAK  PI 211684  WW-192	
27428	SEU SEUN 1	35962	SEUSEUN-1	SEU SEUN 1
24285	SEU SEUN 27	6529	AUS 10626  PI 157584  SEUSEUN-27  WW-417	6529 SEU SEUN 27
25039	SEVILLANO	8155	FRA051:3261	SEVILLANO
27658	SHALLOT	36223	PI 532241	
48338	SHAMROCK	39377	SH 1752-92  WW-059	SHAMROCK
24287	SHARBATI SONORA	6532	FRA051:3262	SHARBATI SONORA
24288	SHASTA	6533	FRA051:6823  UC205	SHASTA
24289	SHAWNEE	6542	FRA051:1134	SHAWNEE
63355	Shayir IG 32973	BCC167	WB-117	
27353	SHET GAHU	35887	CI 2399  CItr 2399  PI 9854	SHET GAHU
27698	SHIRAK 2	36263	NSGC 6522  PI 606323	SHIRAK 2
48164	SHIRASAY IBARAGI 2	39002	WW-083	
24292	SHIRE	6545	FRA051:1135	SHIRE
24293	SHIREFF A EPI CARRE	6546	FRA051:3263	SHIREFF A EPI CARRE
24294	SHIREFF BLANC BARBU	6549	FRA051:3264	SHIREFF BLANC BARBU
48335	SHIREFFS DICKKOPF	39374	WW-115	
24295	SHIREFF SQUAREHEAD	6552	FRA051:3265	SHIREFF SQUAREHEAD
16762	SHOLLEY 2	11606	FRA051:4350	
27571	SHORTANDINKA	36136	K 39350  PI 326303  POBEDA,KAZ	SHORTANDINKA
48156	SIBILLA	38994	SIBILIA  WW-067	
24297	SICCO	6556	FRA051:3266	SICCO
25567	SIEGERLANDER	13350	BLE VAINQUEUR DES CHAMPS	SIEGERLANDER
24299	SIETE CERROS 66	6562	FRA051:3267	SIETE CERROS 66
16812	SIGMA	12481	FRA051:4454	
27588	SIGYN II	36153	K 42667  NGB 473  PI 351581	SIGYN II
24301	SILLON D'OR	6565	FRA051:3268	SILLON D'OR
24302	SILVANA	6566	FRA051:1137	SILVANA
27375	SINAI No. 4	35909	AUS 7354  CI 7492  CItr 7492  PI 60702	SINAI No. 4
27573	SINDAY	36138	PI 331245	SINDAY
24304	SINTON	6572	FRA051:8234	SINTON
16763	SIRIUS 0525	11607	FRA051:4351	
27881	SIRTAKI	37347	MH 05-01	37347-2011 37347-2012 37347-2013 SIRTAKI
26114	SISSON	23840	FRA051:9191	SISSON
63459	Sissy	BCC1413	WB-221	
24309	SISTAR	6579	FRA051:1138	SISTAR
48230	SIVAS 111/33	39077	SIVAS-111-33  WW-195	
16821	SIX RANGS DE PRINTEMPS	12502	FRA051:4464	
63429	Sixtine	Sixtine	WB-191	
24310	SJ834163	6580	FRA051:3269	SJ834163
24311	SJ834249	6581	FRA051:3270	SJ834249
24312	SJ857522	6582	FRA051:3271	SJ857522
59735	SKERZZO	20366	CF99102	Skerzzo
25550	SKIPPER	13238	FRA051:4962	SKIPPER
24313	SKITIA	6585	FRA051:1139  SKITIYA	SKITIA
27253	SKJALDAR	34353	FRA051:8257	SKJALDAR
27192	SKOPJANKA	34138	FRA051:333  SKOPLJANKA  SK-SKOPLJANKA	SKOPJANKA
27655	SKOROSPELKA	36220	PI 362027	SKOROSPELKA
24314	SKOROSPELKA	6586	PI 182525	SKOROSPELKA
24318	SKOROSPELKA 3B	6590	AUS 14952  BAN-54  GLKU-4984  SKOROSPELKA-3-B	SKOROSPELKA 3B
27193	SLAVIA	34139	FRA051:334	SLAVIA
24320	SLAVYANKA	6592	FRA051:1140	SLAVYANKA
25651	SLOBOZHANKA	13672	FRA051:9192	SLOBOZHANKA
63482	Slovensky 802	BCC1444	WB-244	
16522	SMASH	9579	FRA051:4498	
48180	SMOGGER	39018	WW-108	
26373	SNA-1	24239	FRA051:335	SNA-1
24324	SNABBE	6603	FRA051:6817	SNABBE
27467	SNOGG II	36001	K 44958  NGB 2140  NGB 7062  PI 184994	SNOGG II
24326	SOANDRES LARACHA	6605	WW-418	6605 SOANDRES LARACHA
26842	SOGOOD	29007	SO 322  WW-162	29007-2011 29007-2012 29007-2013 SOGOOD
24327	SOISSONNAIS DESPREZ	6606	FRA051:3274  SOISSONNAIS	SOISSONNAIS DESPREZ
24328	SOISSONS	6607	SOISSON  SOUSSONS  WW-054	6607-2011 6607-2012 6607-2013 Soissons SOISSONS
27717	SOKAL	36589	SO 821	36589-2011 36589-2012 36589-2013 SOKAL
25533	SOLARIS	13210	99ST103  WW-439	13210 SOLARIS
27497	SOLE	36031	PI 192751	
27088	SOLEHIO	33851	MH 06-33	33851-2011 33851-2012 33851-2013 Solehio SOLEHIO
25513	SOLEIL	13080	FRA051:4963	SOLEIL
16618	SOLEN	10406	FRA051:4077	
27399	SOLID STRAW TUSCAN	35933	CI 12079  CItr 12079  PI 108979	SOLID STRAW TUSCAN
24332	SOLTANE	6622	BT2296	SOLTANE
22219	SOLTANE	1655	BT2296  FRA051:709  K 55835  K 55886  PI 428416  WW-337	1655 SOLTANE
25604	SOMME~BLONDEAU	13458	FRA051:4933	SOMME~BLONDEAU
24333	SOMME DESPREZ	6625	FRA051:3275  SOMME,1962	SOMME DESPREZ
48305	SOOR GHANUM	39344	1190433  INDIA 344  WATKINS COLL NUMBER - 1190433  WW-501	
26217	SOOR GHANUM	23981	WW-463	23981 SOOR GHANUM
27851	SOPHYTRA	37314	CEB 0412	37314-2011 37314-2012 37314-2013 SOPHYTRA
27317	SOPU	35807	NGB 13346	SOPU
63458	Sõrla	BCC1412	WB-220	
16824	SOUCHE 106 DE COLMAR	12509	FRA051:4469	
16764	SOUCHE 142 DE COLMAR	11609	FRA051:4352	
63483	Souche 142 Strotzheim	BCC1445	WB-245	
16765	SOUCHE 179 DE COLMAR	11610	FRA051:4353	
16766	SOUCHE 191	11611	FRA051:4354	
48157	SPADA	38995	WW-069	
24829	SPALDINGS PROLIFIC	7859	FRA051:3277	SPALDINGS PROLIFIC
25865	SPARK	20303	NRPB 87-1656	SPARK
24340	SPARTA	6639	FRA051:3278	SPARTA
63460	Spartan	BCC1414	WB-222	
25756	SPARTANKA	15971	LUTESCENS-4473-h-144-10	SPARTANKA
48334	SPE 351-2-1	39373	WW-274	
48333	SPEL-332/1	39372	WW-272	
25180	SPERBER	8433	FRA051:341  WW-158	SPERBER
48172	SPERLINGS BUHLENDORFER	39010	WW-094	
26307	SPIN 121-VAR.12/536	24075	WW-469	24075 SPIN 121-VAR.12/536
24342	SPLENDEUR	6642	FRA051:3279  SPLENDEUR VILMORIN	SPLENDEUR
24343	SPORTSMAN	6646	FRA051:6376  TJB 240	SPORTSMAN
63461	Spratt Archer	BCC1415	WB-223	
24345	SPSS(82)59-3-18	6674	FRA051:9194	
26852	SREMICA	29094	NS-11-35	SREMICA
24349	STABIL	6700	FRA051:6374	STABIL
24350	STACY	6701	6A 73-3-3-3-5	STACY
48134	STADIUM	37494	MH 10-16  WW-002	
24351	STADLER	6702	AUS 11958  CI 13704	STADLER
25004	STANLEY	8097	WW-429	8097 STANLEY
24354	STARKE	6711	FRA051:1146	STARKE
16813	STARLET	12482	FRA051:4455	
24357	STELLA	6717	FRA051:6367	STELLA
27492	STENDES	36026	PI 192579	STENDES
26286	STEPNYACHKA	24054	WW-466	24054 STEPNYACHKA
24360	STERLING	6727	PI 227057  PI 412994	STERLING
24361	STETSON	6730	FRA051:7917	STETSON
24364	STODDARD	6735	FRA051:6299	STODDARD
24365	STORCH	6736	FRA051:3290	
24183	ST PRIEST ET LE VERNOIS ROUGE	6311	FRA051:3288	ST PRIEST ET LE VERNOIS ROUGE
27248	STRAMPELLI	34332	FRA051:7837	STRAMPELLI
27240	STRATOS	34312	FRA051:6836	STRATOS
63343	Streif-gebeizt	Streif-gebeizt	WB-105	
24366	STRUBES DICKKOPF	6740	FRA051:7800  WW-419	6740 STRUBES DICKKOPF
24368	STURDY	6744	CI 13684	STURDY
27404	SUFEDCHA	35938	AUS 19459  PI 125341	SUFEDCHA
27194	SUKKULA	34142	FRA051:342	SUKKULA
24371	SULLY	6752	FRA051:3292	SULLY
25719	SULTAN-95	13993	SULTAN-94  SULTAN,TUR	SULTAN-95
24369	SU MAI NO.3	6747	FRA051:3291	SU MAI NO.3
16576	SUMO	10165	FRA051:4537	
27195	SUN-43-A	34143	FRA051:343	SUN-43-A
24375	SUNDANCE	6757	FRA051:1150	SUNDANCE
24978	SUNECA	8066	FRA051:344	SUNECA
24379	SUNSTAR	6761	FRA051:9195	SUNSTAR
16569	SUPERCHAMPENOIS	10026	FRA051:4021	
24380	SUPERHATIF	6765	FRA051:3293	SUPERHATIF
25005	SUPREM	8098	FRA051:7829	SUPREM
27099	SURCOUF	33879	FD 82058  FRA051:346	
24382	SURF	6767	FRA051:751	SURF
48279	SURKA OSCISTA	39250	1190483  POLAND 21  WATKINS COLL NUMBER - 1190483  WW-504	
27178	SUSQUEHANNA	34084	FRA051:233  PI 474581	SUSQUEHANNA
24383	SUTJESKA	6769	NS-1830  NS-18-30  SUTYESKA	SUTJESKA
26500	SUWON 86	27709	SUWEON-86  SUWON Nr.86  SW 86  TRI 7094  WW-075	SUWON 86
24384	SUWON 92	6771	FRA051:3294	SUWON 92
25592	SUZANNE FAVEREAU	13441	FRA051:3295  NGB 9046	SUZANNE FAVEREAU
27696	SUZOR'E	36261	K 59245  NSGC 5311  PI 592067	SUZOR'E
24387	SVENNO GRANNEN	6782	FRA051:1151	SVENNO GRANNEN
24215	S.W.	6382	FRA051:3235	
27722	SWEET	36611	MH 08-28	36611-2011 36611-2012 36611-2013 SWEET
26083	SWM89Y165H	23711	FRA051:8984	SWM89Y165H
27642	SY 271	36207	PI 487289	SY 271
27727	SY ALTEO	36623	CCB 07h003  CCB 07 H 003	36623-2011 36623-2012 36623-2013 SY ALTEO
27857	SY EPSON	37320	SYN 10739  SYN 10858	37320-2011 37320-2012 37320-2013 SY EPSON
16767	SYLVIANA	11636	FRA051:4355	
27728	SY MATTIS	36624	CCB 08 H 023	36624-2011 36624-2012 36624-2013 SY MATTIS
27725	SY MOISSON	36620	CCB 08 H 012	36620-2011 36620-2012 36620-2013 SY MOISSON
48155	SYNTHETICS R93	38993	WW-066	
27726	SY TOLBIAC	36622	CCB 09 H 083	36622-2011 36622-2012 36622-2013 SY TOLBIAC
27100	T169H9	33880	FRA051:370	
27122	T270H9	33949	FRA051:371	
27123	T32.17	33950	FRA051:372	
24395	T64-2K	6832	FRA051:3297	T64-2K
24397	TACUARI INTA	6838	FRA051:377	TACUARI INTA
24398	TADEPI	6839	FRA051:3301	TADEPI
63346	Tadmor-IPK	Tadmor-IPK	WB-108	
24399	TADORNA	6841	K 46591  PI 315850  PI 338011	TADORNA
24400	TAF1	6842	FRA051:3302  FRANCE TAF 1	
24401	TAFERSTAT	6843	FRA051:3303  TAFERSTAD  WW-420	6843 TAFERSTAT
24402	TAHTI	6846	WW-421	6846 TAHTI
48154	TAIFUN	38992	LP 215.3.97  WW-016	
27563	TAINUI	36097	K 43789  PI 283869	TAINUI
24403	TAI SHAN NO.1	6847	FRA051:3304	TAI SHAN NO.1
24405	TAISHAN NO.4	6853	FRA051:3306	TAISHAN NO.4
24406	TAISHAN NO.5	6854	FRA051:3307	TAISHAN NO.5
24407	TAIYUAN 110	6855	FRA051:3308	TAIYUAN 110
24408	TAKAHE	6857	FRA051:8235	TAKAHE
26386	TAKARI	24406	FRA051:374	TAKARI
24409	TALAVERA D'HIVER	6859	FRA051:3310  TALAVERA  TALAVERA,FRA	TALAVERA D'HIVER
24410	TALBOT	6863	CItr 13781  FRA051:6234	TALBOT
25611	TALDOR	13476	ga 1.d.18  GA1D18  WW-443	13476 TALDOR
24411	TALENT	6864	FRA051:4885  TALENTO	TALENT
24412	TALENT MUTANT BARBU	6867	FRA051:3312	
27355	TALIMKA	35889	CI 2495  CI 3717  CItr 2495  K 28087  K 28091  K 28101  PI 10611  SAUMUR	TALIMKA
16850	TALISMAN	12801	FRA051:4480	
24413	TALISMAN	6869	FRA051:3313	TALISMAN
24414	TALON	6870	FRA051:1153	TALON
16768	TAL/RIGEL 59	11637	FRA051:4356	
24415	TAM-107	6871	PI 495594	TAM-107
25785	TAM110	20077	FRA051:8462	TAM110
27051	TAM200	32922	TAMWHEAT-200  TEXAS-81-V-6614  TX-81-V-6614	TAM200
24419	TAMA	6876	CI 14322  K 45016  PI 290751  PI 297009	TAMA
25902	TAMARO	20371	TAMARA  TAMARO-74639	Tamaro TAMARO
24420	TAMBO	6877	FRA051:1155	TAMBO
26387	TAMEX	24407	FRA051:376	TAMEX
24421	TAMLUNG	6878	FRA051:3314	TAMLUNG
24417	TAM WHEAT 102	6873	FRA051:1154	TAM WHEAT 102
27325	TANGANIKA	35859	CI 6678  TANGANYIKA	TANGANIKA
24423	TANGO	6881	FRA051:4886	
24424	TANIT	6883	FRA051:3316	TANIT
24425	TANO	6884	FRA051:1156	TANO
25083	TAOUAT	8235	FRA051:3317	TAOUAT
24427	TARA	6887	FRA051:6434	TARA
24428	TARAS	6888	FRA051:6491	TARAS
24429	TARASQUE	6889	FRA051:4887	TARASQUE
63278	Tarm92	Tarm92	WB-031	
24430	TARQUIN	6891	FRA051:3318	TARQUIN
26822	TASICAR	28917	FRA051:9202	TASICAR
26321	TAU-BUGDA	24089	WW-308	24089 TAU-BUGDA
24432	TAYLAND	6896	AUS 20627  CI 12761	TAYLAND
24433	TAYLOR	6897	AUS 3429  CI 12461	TAYLOR
25186	TAYLOR 53	8469	US(86)172	TAYLOR 53
24435	TC2 6V4-1-66-1	6899	FRA051:3319	
24436	TC6U1	6900	FRA051:3320	
24437	TC6U4-1-6-3	6901	FRA051:3321	
25111	TC6U6	8288	FRA051:3322	
27496	T DE LITUANIA	36030	PI 192716	T DE LITUANIA
16572	TEAM	10096	FRA051:4531	
24438	TECUMSEH	6904	FRA051:6285	TECUMSEH
27682	TEDZENSKAJA 60	36247	K 58861  MAC9192-678  PI 565429	TEDZENSKAJA 60
27244	TEJO	34317	FRA051:6842	TEJO
63462	Tellus	BCC1416	WB-224	
63493	Temp	BCC1459	WB-255	
24439	TEMPO	6905	FRA051:8231	TEMPO
24960	TENDRE 173	8041	FRA051:3323	
24440	TENMARQ	6906	AUS 3430  CI 6936  K 29753  K 53539  KANSAS No. 439	TENMARQ
63260	Tenor	Tenor	WB-013	
24441	TENOR	6907	FIRLBECKS TENOR  FIRLBECKS-TENOR  FRA051:4888	TENOR
24442	TEPAS 278	6912	FRA051:1158	TEPAS 278
24443	TERDOR	6913	FRA051:4889  UN 8801	
24444	TERROIR	6914	FRA051:3324	TERROIR
24445	TETON	6915	FRA051:6284	TETON
24446	TEVERE	6916	FRA051:6371	TEVERE
24447	TEVERSON	6917	BLE CHUBB  FRA051:3325	TEVERSON
24448	TF6	6922	FRA051:3326	6922 TF6
24449	THATCHER	6924	CI 10003  FRA051:3328	Thatcher THATCHER
16769	THEMIS	11642	CF56  FRA051:4357	
24450	THERMIDOR	6930	FRA051:3333  GB-146  THERMIDOR VILMORIN	THERMIDOR
24451	THESEE	6932	AWN-36-37  ERGE 4891  THEESE	THESEE
16523	THIBAUT	9594	FRA051:3965	
24453	THORNE	6937	AUS 1386  CAN 2518  CI 11856  CI 12673  K 35831	THORNE
24454	THYPHON	6940	FRA051:764	
63287	Tibet-A4	Tibet-A4	WB-040	
24455	TICONDEROGA	6941	FRA051:6351	TICONDEROGA
48146	TIEPOLO	38984	21gt08/3  WW-021	
63277	Tiffany	Tiffany	WB-030	
48212	TIMBER	39059	SUR 98596-20  WW-156	
24457	TIMMO	6944	FRA051:3335	TIMMO
24459	TIMWIN	6948	FRA051:6307	TIMWIN
24460	TINA	6949	FRA051:1159	TINA
24461	TIOGA	6950	FRA051:1160	TIOGA
25575	TITAN	13376	CItr 17762	TITAN
24463	TITIEN	6955	FRA051:3336	TITIEN
24465	TITUS	6960	FRA051:6391	TITUS
27707	TJK03-226	36272	PI 639398	TJK03-226
27706	TJK03-7	36271	PI 639315	TJK03-7
48261	TJK2006:205	39109	KS 0606  NSGC 18309  PI 654265  WW-228	
63396	TKN24b	BCC776	WB-158	
25112	TM7MB1-1	8289	FRA051:3337	8289 TM7MB1-1
24466	TM7MB1-3	6968	FRA051:3338	
25113	TM7MB3	8290	FRA051:3339	
24467	TOBARI 66	6973	FRA051:6366	TOBARI 66
26124	TOISONDOR	23880	FRA051:8734	23880-2011 23880-2012 23880-2013 Toisondor TOISONDOR
24468	TOKEN	6976	FRA051:6421	TOKEN
27223	TOMBOLA	34268	FRA051:6456	TOMBOLA
24476	TOMMY	6989	BENOIST 1499  FRA051:3347  PBI 688	TOMMY
16912	TOMPOUCE	34415	FRA051:681	
24470	TOM POUCE	6978	BLE TOM POUCE  FRA051:3340	
24471	TOM POUCE BLANC	6980	BLE TOM POUCE BLANC  FRA051:3342	
24472	TOM POUCE HACHE BLANC	6982	FRA051:3343	
24473	TOM POUCE ROUGE	6985	FRA051:3345  TOM POUCE BARBU ROUGE	
24474	TOM THUMB	6986	CI 13563  FRA051:3346	6986 TOM THUMB
63388	Tongyeong Covered 1	BCC695	WB-150	
63261	Tonic	Tonic	WB-014	
25115	TONIC	8292	FRA051:3348	TONIC
24477	TOP	6991	FRA051:3349  TF 1474  TOP I  TOP TOURNEUR	TOP
24478	TOPAZE	6995	FRA051:3350	TOPAZE
24480	TORO	6998	FRA051:1163	TORO
24481	TOROPI	7000	PI 344200	TOROPI
24482	TORRE NUEVA	7001	FRA051:1164	TORRE NUEVA
24483	TORRES	7002	FRA051:379	TORRES
24484	TORRIL	7003	FRA051:3351	TORRIL
48141	TOSKANI	38979	MH 10-31  WW-006	
26389	TOSUN 21	24410	FRA051:381	TOSUN 21
48227	TOSUNBEY	39074	WW-191  YA-20688-0A-0A-0A-0A-9A-0A	
16798	TOURELLE	12142	FRA051:4315	
24485	TOUT A TOUT	7005	FRA051:3352	
24795	TOUZELLE	7813	FRA051:3353  TUZELLE	TOUZELLE
24486	TOUZELLE ANONE	7006	BLE DE TOUZELLE ANONE  BLE-DE-TOUZELLE-ANONE  FRA051:3354	TOUZELLE ANONE
24487	TOUZELLE BLANCHE	7009	FRA051:3355  TUZELLE BLANCHE	TOUZELLE BLANCHE
24488	TOUZELLE BLANCHE BARBUE	7011	FRA051:3357	7011 TOUZELLE BLANCHE BARBUE
24489	TOUZELLE BLANCHE DE PROVENCE	7012	FRA051:3358  TUZELLE BLANCHE  TUZELLE BLANCHE SANS BARBES	TOUZELLE BLANCHE DE PROVENCE
24490	TOUZELLE DE LA DROME	7014	FRA051:765	TOUZELLE DE LA DROME
24491	TOUZELLE ROUGE DE LA DROME	7015	FRA051:3360  TUZELLE ROUGE DE LA DROME	TOUZELLE ROUGE DE LA DROME
24492	TOUZELLE ROUGE DE PROVENCE	7016	BLE TOUZELLE ROUGE DE PROVENCE  FRA051:3361  NGB 9701  TOUZELLE ROUGE PROVENCE	TOUZELLE ROUGE DE PROVENCE
24493	TOUZELLE SANS BARBE	7017	FRA051:3362	
27196	TP114/207-208	34145	FRA051:382	TP114/207-208
24494	TP98	7021	FRA051:3365	
48296	TR104 TP031-TP034	39269	WW-269	
48295	TR106 TP041-TP045	39268	WW-256	
48309	TR 177	39348	WW-240	
48288	TR17 TP061-TP063	39261	WW-230	
48260	TR 183	39108	WW-227	
48290	TR51 TP065-1	39263	WW-232	
48291	TR61 TP071-2	39264	WW-233	
48292	TR69 TP072-2	39265	WW-234	
48293	TR94 TP078-1	39266	WW-235	
48294	TR95 TP080-1	39267	WW-236	
48289	TR99 TP083-TP087	39262	WW-231	
24495	TRACY	7023	ARPAGE  FRA051:3367	
24497	TRAMI~PUY DE DOME	7026	FRA051:3368	7026 TRAMI~PUY DE DOME
25663	TRANE	13688	LP 9137/82	TRANE
24499	TRANSILVANIA 1	7030	FRA051:1166	TRANSILVANIA 1
24500	TRAPP	7034	FRA051:3369	TRAPP
26374	TREASURE	24241	FRA051:383  PI 468962	TREASURE
24502	TREMESINO MEIRA	7040	WW-422	7040 TREMESINO MEIRA
63276	Tremois	Tremois	WB-029	
25738	TREND	14092	LP 480.894	TREND
